0.904044392900958,0.793281672757048,0.353423703248169
0.326269632649372,0.194194207613469,0.331602145667131
0.740097525617682,0.404773628957148,0.216379114458488
0.865945468566477,0.665951410754416,0.123593753481216
0.680514481142826,0.601277172573776,0.86180680743909
0.318233509177062,0.788468387024441,0.449369177961077
0.45182168266976,0.83047634512096,0.558523097432245
0.143353287409046,0.490419908436275,0.26798868250442
0.907875594354326,0.769789020677835,0.743340225648665
0.17477200416094,0.317631873273946,0.944259820102837
0.418109211748001,0.697728401784959,0.457684775929624
0.980580132787282,0.0424544887255225,0.24745718608183
0.209843748975122,0.911450875350762,0.58505101042387
0.518149813791174,0.420233536472654,0.77595844188136
0.454162396907552,0.912150953011589,0.961575144300082
0.237892821374509,0.423054440166121,0.294650241954547
0.914970770315619,0.60018442398144,0.578451548162938
0.770580748502776,0.711870450893322,0.620841562442477
0.478370307039988,0.33059630075921,0.90156281973961
0.204923686959702,0.710058305015689,0.649372730629386
0.399801692224526,0.451807018084481,0.389786422787119
0.637582694530793,0.506531682622624,0.995830003411399
0.941377704706499,0.793567368048352,0.454334242161515
0.53692300108239,0.221490178802958,0.388850628843207
0.0191931983093335,0.987889169333526,0.332248916442747
0.924966911953192,0.397013666777633,0.683191850252534
0.57770942431684,0.104834207253251,0.909582677481561
0.47064894921391,0.713717759001136,0.154869415654479
0.630447936866791,0.800798599067631,0.820734262096407
0.0627129520233457,0.16814211802282,0.811379403963487
0.0626360030598098,0.307532039218712,0.846426163978865
0.569100738614593,0.826805270369076,0.311449395542201
0.160467643887601,0.257821694308536,0.507635469717754
0.881103197111162,0.522062420682264,0.667633801458467
0.0164296295914742,0.459875207394521,0.714053785073886
0.802893371561334,0.101284246964742,0.964051168845601
0.778171595450254,0.0741245179130241,0.112512957699338
0.756778642736889,0.944032466428099,0.359809767241047
0.409054095373062,0.134173638078288,0.352407120009382
0.0202183974403257,0.489458635434698,0.461853442161937
0.148140860948165,0.98299010995784,0.638084597722284
0.514512743298757,0.650914003857506,0.508044338864987
0.174658385395006,0.9191710007238,0.145947890181513
0.345505656356334,0.876820620400631,0.664501050667645
0.714241299549111,0.349897680503879,0.847739331595348
0.963662760501029,0.22441361192084,0.159469092341159
0.359978064478364,0.435531540530933,0.421273396316411
0.600212868131294,0.209602728877196,0.365473525325994
0.534908198383201,0.113894104811363,0.47147971671728
0.705710043989608,0.729611383035353,0.13950519378683
0.981829389818253,0.139745778864955,0.585109100306059
0.311795881994103,0.3085279595544,0.102071729119152
0.417486374796012,0.956544104688242,0.79390838309876
0.990338947396704,0.0411797913281217,0.614367511768314
0.681739945069361,0.094122436085517,0.468221494218136
0.290077607210444,0.583192830990528,0.365998026471181
0.793697703357421,0.983853829681617,0.0136554064622926
0.344718127375508,0.69534646813953,0.373840569259212
0.0805320034718441,0.849689876421188,0.738402441015417
0.514922201936768,0.721198112930903,0.546132749347113
0.00138334999899914,0.958532344245065,0.0929786709066801
0.653200819857134,0.728558729949487,0.203395841998696
0.333964869596809,0.84883302560441,0.81873908434729
0.596433065349623,0.0590232452691147,0.866660574997146
0.490458808617567,0.56045058870978,0.505907984118089
0.966147445627171,0.566669339363035,0.291649261516388
0.991890329154629,0.700633344640543,0.23837076773087
0.0568480764332403,0.98244488300071,0.337149113664951
0.89676115822441,0.359453151021652,0.800760508486135
0.511318982546456,0.0247690580392487,0.488433087935833
0.178579968057656,0.761926511449599,0.646181025598327
0.189847911902758,0.382764219242771,0.72433356387532
0.637462277372207,0.861822991975596,0.197872158584852
0.502389457489261,0.0162527886773697,0.160987861313419
0.765325253806965,0.395633667625726,0.636189549085844
0.588317113553606,0.773259126067023,0.26697589868859
0.139072701148613,0.77160280669435,0.12548849723641
0.895691291210203,0.217278972337831,0.471693069875632
0.492361406690884,0.342226331250961,0.698629950848159
0.360545560485892,0.489684912364549,0.0296008287422719
0.0333046265466962,0.965734277980281,0.494971619411357
0.209749949655635,0.490966385540474,0.86960141599929
0.0593831880057892,0.458020963088803,0.648468358048919
0.997962251328673,0.748606005829578,0.449694430309309
0.120120182163476,0.922914290632485,0.911546302229383
0.251940988246093,0.122085606836467,0.0302884101559068
0.376741266960987,0.841815739405085,0.510400610899028
0.227362449077502,0.944404121469556,0.8100038608372
0.896671293040342,0.801074880255305,0.575634072860981
0.509807196621584,0.348665197718368,0.115137850176432
0.468651201647702,0.941667795389756,0.518432309942669
